what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307390126746
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307390143748
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1307390143762
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1307390143762
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1307390157991
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307390165891
started,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1307390165976
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1307390165982
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307390167489
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1307390167547
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1307390168181
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1307390168387
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1307390168650
started,bundle,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser",1307390171564
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1307390171849
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1307390171892
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307390175529
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307390176584
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1307390195245
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1307390195245
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307390197506
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307390197770
closed,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1307390197770
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307390198568
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307390251558
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307390253669
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307390253669
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1307390262734
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1307390262737
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1307390262766
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1307390262767
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307390266236
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307390268859
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1307390268874
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307390271549
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307390274341
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307390285526
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307390352448
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.properties",1307390352464
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307390356473
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307390622130
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.303.v201012160047,"org.eclipse.wst.jsdt.web.support.jsp",1307390639256
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.304.v201012160349,"org.eclipse.wst.jsdt.web.ui",1307390639268
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.0.v20100602,"org.eclipse.jst.jsf.facelet.ui",1307390639364
started,bundle,org.eclipse.jst.jsf.ui,1.3.1.v20100906,"org.eclipse.jst.jsf.ui",1307390639366
started,bundle,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.ui",1307390639399
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1307390639518
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.304.v201102160550,"org.eclipse.wst.jsdt.web.core",1307390639544
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1307390639695
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1307390639757
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307390647057
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1307390655607
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307390675709
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307390675880
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1307390688760
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1307390695630
opened,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1307390696094
activated,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1307390696249
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1307390697104
opened,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1307390698584
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1307390698632
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1307390699405
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1307390700674
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1307390702156
activated,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1307390705054
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1307390708011
executed,command,,,"AUTOGEN:::org.eclipse.jst.jsp.core.jspsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1307390715966
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307390722250
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307390722259
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307390730774
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1307390732574
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307390732623
closed,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1307390732623
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307390738649
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307390739745
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1307390742412
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1307390742416
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1307390742418
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307390754654
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307390772194
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307390780279
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1307390781153
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307390797226
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1307390806240
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307390814267
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307390823100
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307390829624
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307390848099
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307390850136
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307390851197
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307390873664
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1307390873667
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307390903938
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307390907888
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307390909081
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307390928830
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1307390928838
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307390995553
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391061252
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391062601
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391103702
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391104359
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391116604
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391117637
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391126219
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391127679
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391137230
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391137497
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391234391
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1307391235630
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307391252635
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307391252757
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307391252757
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391259628
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391261304
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391261420
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391262695
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1307391262769
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1307391269529
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1307391269567
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391296714
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391314279
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391321876
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391322908
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391325545
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391334758
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391366765
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391383760
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307391386107
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391390673
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391408548
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391409797
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391418352
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307391421161
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307391421296
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391428505
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391438872
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1307391442543
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1307391442606
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1307391442626
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1307391442760
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1307391442766
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1307391448178
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391450806
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391576172
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307391577292
started,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1307391577370
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1307391579907
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391581294
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391630572
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307391631626
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391635166
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1307391816390
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1307391828696
error,log,,,"An exception occurred invoking extension: org.eclipse.jst.jee.ui.web for object P/Themenwahl",1307391828698
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1307391828708
error,log,,,"An exception occurred invoking extension: org.eclipse.jst.jee.ui.web for object P/Themenwahl",1307391828710
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1307391828719
error,log,,,"An exception occurred invoking extension: org.eclipse.jst.jee.ui.web for object P/Themenwahl",1307391828720
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307391828949
error,log,,,"Internal Error",1307391829238
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391852822
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1307391852835
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391854940
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391859703
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1307391867728
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391868010
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391876733
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391883230
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391893207
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391899226
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391919611
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1307391922309
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307391930335
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1307391934398
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307391938343
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391942966
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391944120
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391944162
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391945213
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1307391945273
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391945880
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391950898
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1307391951600
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1307391951673
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1307391953431
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1307391961033
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1307391962318
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1307391962318
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391969562
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391970400
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307391972057
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307392002397
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307392004075
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307392019215
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307392022080
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307392520660
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307392521752
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307392641447
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307392643976
started,bundle,org.eclipse.wst.common.environment,1.0.400.v200912181832,"org.eclipse.wst.common.environment",1307392657073
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307392657294
started,bundle,org.eclipse.emf.codegen,2.6.0.v20100914-1218,"org.eclipse.emf.codegen",1307392688545
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307392688781
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307392689547
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307392689764
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307392696807
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307392697041
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307392699392
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307392699578
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307392703737
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307392703898
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307392706235
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307392706382
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307392709089
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307392709265
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307392711887
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307392712089
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307392718142
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307392919826
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307392921901
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307392924062
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1307392927480
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307392930376
